time series,wave[m],ship_speed_kn,surge[m],sway[m],heave[m],roll[deg],pitch[deg],yaw[deg]
59.383,-0.091111,2,-0.000082,-0.000157,0.001259,0.001376,0.002147,-0.000239
59.54,-0.118513,2,-0.000111,-0.000304,0.000466,0.00149,0.00095,-0.000492
59.729,0.02595,2,-0.000133,-0.000221,-0.000554,0.000714,-0.000833,-0.000382
59.917,0.164389,2,-0.000129,0.000068,-0.001288,-0.000463,-0.002268,0.000073
60.106,0.276535,2,-0.000093,0.000283,-0.001673,-0.001344,-0.002924,0.000424
60.294,0.26043,2,-0.000029,0.000271,-0.001756,-0.001512,-0.002648,0.00043
60.498,0.135547,2,0.000058,0.000087,-0.001394,-0.000695,-0.00122,0.000159
60.718,-0.183871,2,0.000143,-0.000086,-0.000576,0.000763,0.000725,-0.000127
60.891,-0.254262,2,0.000177,-0.00012,0.000132,0.00132,0.00177,-0.000186
61.064,-0.223419,2,0.000171,-0.000106,0.000777,0.000913,0.002471,-0.000163
61.252,-0.035921,2,0.000128,-0.000098,0.001284,-0.000109,0.003088,-0.00016
61.472,-0.084375,2,0.000046,-0.000042,0.001341,-0.000857,0.002988,-0.000067
61.645,0.006404,2,-0.000028,0.000069,0.000882,-0.000674,0.001588,0.000129
61.818,0.099303,2,-0.000094,0.000132,0.000135,-0.000058,-0.000808,0.000217
61.991,0.1853,2,-0.000134,0.000043,-0.00059,0.000523,-0.003161,0.000045
62.179,0.184891,2,-0.000139,-0.00012,-0.001039,0.000814,-0.004447,-0.000215
62.368,0.104962,2,-0.00011,-0.000109,-0.001058,0.000699,-0.004189,-0.000182
62.541,-0.023768,2,-0.000066,0.000048,-0.000792,0.000196,-0.003101,0.000074
62.714,-0.006036,2,-0.000019,0.000126,-0.000334,-0.000538,-0.001563,0.000221
62.902,-0.164946,2,0.000024,0.000031,0.00028,-0.001057,0.000408,0.000096
63.075,-0.155711,2,0.000044,-0.000045,0.000806,-0.000925,0.002228,-0.000039
63.248,-0.089072,2,0.000047,0.000013,0.001164,-0.000353,0.003711,0.00002
63.436,-0.082253,2,0.000037,0.000094,0.001284,0.000378,0.004513,0.000132
63.609,-0.062521,2,0.000023,0.000036,0.001134,0.00086,0.004186,0.000024
63.798,0.04041,2,0.000007,-0.000118,0.000664,0.00096,0.002577,-0.00024
63.986,0.076885,2,0,-0.000186,-0.000207,0.000684,-0.000196,-0.000336
64.159,0.070719,2,0.000003,-0.000116,-0.001242,0.000301,-0.003172,-0.000198
64.348,0.144886,2,0.000014,0.000014,-0.001977,-0.000276,-0.005138,0.000033
64.52,0.163281,2,0.000028,0.000084,-0.001745,-0.000925,-0.004412,0.000168
64.693,-0.043896,2,0.000045,0.000107,-0.000835,-0.001271,-0.001814,0.000225
64.866,-0.207026,2,0.00005,0.000141,0.000107,-0.000946,0.000879,0.000278
65.039,-0.05901,2,0.000035,0.00018,0.000705,-0.000239,0.002559,0.000334
65.212,0.072475,2,0.000003,0.00015,0.000966,0.000247,0.003162,0.000282
65.416,0.322272,2,-0.000033,0.000003,0.000933,0.000306,0.002728,0.000002
65.589,0.249952,2,-0.000046,-0.000128,0.000687,0.000263,0.001656,-0.000269
65.762,0.000326,2,-0.000041,-0.000185,0.000313,0.000407,0.000201,-0.000391
65.966,-0.262924,2,-0.000024,-0.000167,-0.000263,0.000692,-0.001804,-0.000352
66.186,-0.346512,2,-0.000011,-0.000148,-0.000708,0.000743,-0.003134,-0.000276
66.359,-0.32428,2,-0.000009,-0.000151,-0.000598,0.000613,-0.002641,-0.000219
66.547,-0.162818,2,-0.000016,-0.000072,-0.000246,0.000466,-0.001469,-0.000043
66.72,-0.02041,2,-0.00003,0.000103,-0.0001,0.000179,-0.001066,0.000239
66.877,0.256868,2,-0.000038,0.000238,-0.000109,-0.000397,-0.001083,0.00044
67.034,0.298942,2,-0.000036,0.000251,-0.00007,-0.001175,-0.000689,0.000447
67.223,0.229048,2,-0.000018,0.000169,0.00015,-0.001879,0.000625,0.000291
67.396,0.198125,2,0.000004,0.00014,0.000539,-0.001813,0.00229,0.000222
67.584,0.214106,2,0.00003,0.000125,0.001111,-0.000806,0.004088,0.000178
67.773,0.028985,2,0.000058,-0.000019,0.001401,0.000699,0.004793,-0.000086
67.946,-0.168022,2,0.000072,-0.000206,0.001047,0.001717,0.003708,-0.000411
68.134,-0.185431,2,0.000065,-0.000266,0.000285,0.001905,0.001549,-0.000491
68.323,-0.112756,2,0.000042,-0.000154,-0.00036,0.001228,-0.0002,-0.000258
68.511,-0.179818,2,0.000019,-0.000032,-0.000984,0.000056,-0.001814,-0.00001
68.7,-0.104805,2,0,0.000008,-0.001804,-0.001024,-0.004091,0.000092
68.888,-0.057509,2,-0.000018,0.000002,-0.002334,-0.001181,-0.005894,0.000074
69.077,0.0524,2,-0.00003,-0.000011,-0.002007,-0.000249,-0.005508,-0.000003
69.265,0.159813,2,-0.000031,-0.000019,-0.001022,0.000813,-0.003176,-0.000053
69.454,0.123378,2,-0.000027,0.000023,0.000064,0.000942,-0.000459,0.000007
69.627,0.145626,2,-0.000022,0.000128,0.001004,0.00009,0.001821,0.000167
69.815,0.090491,2,-0.000018,0.000252,0.001995,-0.001193,0.004228,0.000379
70.019,-0.14523,2,-0.000015,0.000276,0.002579,-0.001856,0.005767,0.000457
70.176,-0.159497,2,-0.000021,0.000167,0.00232,-0.001425,0.005186,0.000283
70.349,-0.056807,2,-0.000032,-0.000074,0.001489,-0.000191,0.003038,-0.000125
70.522,-0.022885,2,-0.000041,-0.000344,0.000586,0.001313,0.000584,-0.000555
70.695,0.007977,2,-0.000039,-0.000471,-0.000123,0.002442,-0.001352,-0.000743
70.868,-0.022669,2,-0.000028,-0.000361,-0.000692,0.002532,-0.002693,-0.000571
71.056,0.059828,2,-0.000006,-0.000075,-0.001209,0.001154,-0.003468,-0.000113
71.245,0.000595,2,0.000022,0.000206,-0.001562,-0.001025,-0.003544,0.000352
71.418,0.067481,2,0.00005,0.000381,-0.001653,-0.002526,-0.003108,0.000624
71.606,0.062828,2,0.000078,0.000413,-0.001375,-0.002687,-0.001883,0.00065
71.795,0.019143,2,0.000098,0.000208,-0.00068,-0.001207,0.000373,0.000306
71.983,-0.007352,2,0.000098,-0.000135,0.000211,0.000945,0.003123,-0.000255
72.156,0.035748,2,0.000077,-0.000348,0.000917,0.00218,0.005052,-0.000598
72.329,-0.037354,2,0.000043,-0.00033,0.001189,0.001986,0.005256,-0.000539
72.518,-0.072486,2,-0.000005,-0.000096,0.000777,0.000602,0.002942,-0.000112
72.69,-0.157636,2,-0.000055,0.000151,0.000068,-0.000774,-0.000286,0.00031
72.863,0.014802,2,-0.000099,0.000258,-0.000395,-0.001557,-0.002661,0.000484
73.052,0.069934,2,-0.000122,0.000138,-0.000469,-0.00133,-0.003631,0.000262
73.225,-0.03907,2,-0.000114,-0.000071,-0.000442,-0.000246,-0.00393,-0.000128
73.398,-0.037254,2,-0.000087,-0.000199,-0.000378,0.001033,-0.003953,-0.000377
73.586,-0.035053,2,-0.000045,-0.000178,-0.000037,0.001736,-0.003015,-0.000358
73.759,-0.05294,2,-0.000003,-0.000074,0.000486,0.001319,-0.001187,-0.000195
73.932,0.024993,2,0.000035,0.000048,0.000969,0.000082,0.001005,0.000019
74.105,0.101988,2,0.000062,0.000179,0.00124,-0.001314,0.002949,0.000289
74.278,0.060791,2,0.000076,0.000298,0.001167,-0.002108,0.003959,0.000547
74.466,0.068196,2,0.000072,0.000298,0.000709,-0.001782,0.003644,0.000573
74.639,0.03911,2,0.000055,0.000074,0.000238,-0.000471,0.002761,0.000194
74.812,0.050813,2,0.000029,-0.000275,-0.000079,0.001214,0.002015,-0.000413
74.985,-0.060901,2,0.000002,-0.000481,-0.000426,0.002362,0.001101,-0.000806
75.173,0.007619,2,-0.000025,-0.000358,-0.001013,0.002204,-0.000512,-0.000641
75.346,-0.029064,2,-0.000039,-0.000067,-0.001494,0.000896,-0.002004,-0.000151
75.535,-0.025529,2,-0.000038,0.000177,-0.001647,-0.000863,-0.002915,0.000274
75.723,0.056044,2,-0.000019,0.000273,-0.001435,-0.001949,-0.003043,0.000436
75.912,0.03207,2,0.000015,0.000271,-0.000922,-0.001782,-0.002326,0.000437
76.084,-0.14092,2,0.000049,0.000177,-0.00021,-0.000677,-0.000896,0.000289
76.289,-0.203777,2,0.000071,-0.000035,0.000678,0.000697,0.000871,-0.000045
76.493,-0.218846,2,0.000058,-0.000188,0.001186,0.001006,0.001408,-0.000268
76.666,0.039096,2,0.000025,-0.000158,0.001227,0.000509,0.000847,-0.000219
76.838,0.114981,2,-0.000014,-0.000013,0.00104,-0.000176,0.000022,-0.000014
77.011,0.129656,2,-0.000051,0.000127,0.000799,-0.000684,-0.000514,0.000194
77.184,0.197871,2,-0.000081,0.000153,0.000646,-0.000712,-0.000519,0.000231
77.357,0.25743,2,-0.000098,0.000032,0.000633,-0.000118,0.000038,0.000015
77.546,0.168137,2,-0.000095,-0.000179,0.000661,0.000904,0.000994,-0.000338
77.734,-0.082709,2,-0.000072,-0.00028,0.000471,0.001568,0.001546,-0.00047
77.907,-0.265408,2,-0.000046,-0.000189,0.000026,0.001357,0.001288,-0.000296
78.08,-0.23602,2,-0.000024,-0.000019,-0.00047,0.000347,0.000682,-0.000009
78.253,-0.097364,2,-0.000002,0.000102,-0.00082,-0.000919,0.000171,0.000208
78.426,-0.002952,2,0.000025,0.000177,-0.001046,-0.001679,-0.000368,0.000347
78.614,0.114381,2,0.000063,0.000263,-0.001199,-0.001559,-0.00102,0.000453
78.787,0.030642,2,0.000106,0.000261,-0.00119,-0.00089,-0.001193,0.000408
78.975,-0.036486,2,0.00015,0.000074,-0.00103,-0.000035,-0.000806,0.000096
79.164,-0.144664,2,0.000167,-0.000156,-0.000722,0.000707,-0.000223,-0.000285
79.368,0.057843,2,0.00014,-0.000225,-0.000024,0.001171,0.00074,-0.000407
79.541,0.093146,2,0.000088,-0.000168,0.000707,0.00115,0.001629,-0.000304
79.714,0.01332,2,0.000014,-0.0001,0.001056,0.000679,0.001585,-0.000176
79.887,0.068225,2,-0.000074,-0.000024,0.000907,-0.000161,0.000386,-0.000035
80.075,0.180508,2,-0.00016,0.000083,0.000649,-0.000973,-0.001057,0.000171
80.264,-0.057241,2,-0.000209,0.000162,0.000526,-0.00099,-0.001957,0.000321
80.437,-0.103217,2,-0.000211,0.000148,0.000312,-0.000342,-0.002652,0.000284
80.609,-0.089498,2,-0.00018,0.000043,0.000004,0.000302,-0.003022,0.000083
80.798,0.022151,2,-0.000113,-0.000105,-0.000114,0.000521,-0.002144,-0.000187
80.986,-0.007274,2,-0.000024,-0.000141,0.000149,0.000343,0.00015,-0.000263
81.175,-0.090205,2,0.000064,-0.00002,0.000595,0.000066,0.002768,-0.000059
81.332,-0.112396,2,0.000118,0.000087,0.00085,-0.00011,0.004194,0.000127
81.505,-0.018108,2,0.000147,0.000081,0.000767,-0.000189,0.004376,0.000109
81.694,0.143932,2,0.000145,-0.000039,0.000183,-0.000125,0.003091,-0.000097
81.851,0.149252,2,0.000127,-0.000094,-0.000525,0.000035,0.001397,-0.000169
82.024,0.03665,2,0.000101,-0.000044,-0.001291,0.000282,-0.000682,-0.000052
82.197,-0.053303,2,0.000069,0.000022,-0.001752,0.000478,-0.002427,0.00008
82.369,-0.031464,2,0.000033,-0.000024,-0.001619,0.000492,-0.002908,0.000019
82.542,-0.092252,2,-0.000002,-0.000134,-0.000968,0.00028,-0.001932,-0.000169
82.715,-0.033461,2,-0.000033,-0.000115,-0.000335,-0.000181,-0.000745,-0.000185
82.888,-0.077671,2,-0.000059,0.000105,-0.000067,-0.000851,-0.000489,0.000128
83.077,0.056967,2,-0.000078,0.000352,0.000135,-0.001467,-0.000715,0.000537
83.249,0.150063,2,-0.00008,0.000347,0.000553,-0.001454,-0.000436,0.000555
83.422,0.112019,2,-0.000066,0.000137,0.000977,-0.000723,0.000067,0.000219
83.626,0.010664,2,-0.000035,-0.000116,0.001069,0.000698,0.000131,-0.000195
83.831,-0.042842,2,-0.000006,-0.000222,0.000888,0.001811,-0.000026,-0.000369
84.035,-0.173079,2,0.000012,-0.000252,0.000748,0.00162,0.000192,-0.000417
84.208,-0.077548,2,0.000013,-0.000249,0.000583,0.000596,0.000387,-0.000389
84.396,-0.062196,2,-0.000002,-0.000163,0.00029,-0.000274,0.00042,-0.000229
84.569,0.103367,2,-0.000024,-0.000015,0.000053,-0.000272,0.000644,-0.000004
84.726,0.166,2,-0.000039,0.000091,-0.000072,0.000035,0.001125,0.000147
84.899,0.09381,2,-0.000038,0.000108,-0.000215,0.000123,0.001507,0.000164
85.088,-0.073691,2,-0.00002,0.000078,-0.000472,-0.000197,0.001215,0.000096
85.276,-0.146847,2,0.000006,0.000135,-0.000718,-0.000657,0.000358,0.000182
85.48,-0.112525,2,0.000032,0.000264,-0.000925,-0.001034,-0.000813,0.000428
85.669,-0.065979,2,0.000055,0.000242,-0.001112,-0.001099,-0.001839,0.000419
85.873,-0.00106,2,0.000077,-0.000008,-0.001016,-0.000743,-0.001864,0.000009
86.077,0.082853,2,0.00009,-0.000225,-0.000349,0.000049,-0.000359,-0.00034
86.25,0.100435,2,0.000089,-0.000189,0.000334,0.000838,0.000907,-0.000291
86.454,0.301769,2,0.000074,-0.000041,0.000782,0.001337,0.001171,-0.000084
86.627,0.148226,2,0.000052,-0.000052,0.000789,0.001139,0.000594,-0.000101
86.8,-0.128144,2,0.00002,-0.000134,0.000544,0.000576,-0.000311,-0.000212
86.973,-0.202126,2,-0.000027,-0.000087,0.000244,-0.000039,-0.001189,-0.000137
87.145,-0.171824,2,-0.000082,0.000072,0.000164,-0.000522,-0.001429,0.000108
87.318,-0.078512,2,-0.000132,0.000142,0.000331,-0.000704,-0.000823,0.000216
87.491,0.041897,2,-0.000165,0.000049,0.000506,-0.000441,0.000147,0.000057
87.68,0.125924,2,-0.000173,-0.000081,0.000568,0.000232,0.001207,-0.000165
87.837,0.076996,2,-0.000151,-0.000111,0.000533,0.000753,0.001917,-0.000201
88.025,-0.059482,2,-0.000092,-0.000049,0.000249,0.000777,0.001809,-0.000065
88.198,-0.191197,2,-0.000027,0.000083,-0.000263,-0.00006,0.000491,0.000175
88.371,-0.031533,2,0.000037,0.000235,-0.000634,-0.001292,-0.00087,0.000432
88.544,0.005084,2,0.000096,0.000282,-0.000615,-0.001888,-0.001199,0.000501
88.717,0.001387,2,0.000146,0.000147,-0.000514,-0.00121,-0.001023,0.000251
88.89,-0.006244,2,0.000175,-0.000098,-0.000658,0.000276,-0.001322,-0.000173
89.078,0.147354,2,0.000177,-0.000306,-0.000842,0.001594,-0.001805,-0.000526
89.267,0.201889,2,0.000155,-0.000333,-0.000572,0.001842,-0.001141,-0.000584
89.44,0.062611,2,0.00012,-0.000196,0.000074,0.001227,0.000713,-0.000362
89.628,-0.084886,2,0.000065,0.000039,0.000783,0.000158,0.002973,0.000049
89.801,-0.109664,2,-0.000005,0.000219,0.001049,-0.000806,0.003943,0.000363
89.974,-0.106838,2,-0.000085,0.000279,0.000841,-0.00152,0.003258,0.000468
90.147,0.042101,2,-0.000155,0.000224,0.000374,-0.001741,0.001414,0.0004
90.351,0.111606,2,-0.000201,0.000108,-0.000205,-0.001069,-0.001106,0.000231
90.555,0.054277,2,-0.00019,-0.000018,-0.000755,0.000348,-0.003222,-0.000013
90.759,0.011578,2,-0.000124,-0.000197,-0.001087,0.001603,-0.004156,-0.000349
90.932,-0.123455,2,-0.000045,-0.000326,-0.000872,0.001937,-0.003477,-0.000571
91.152,-0.124261,2,0.000048,-0.00024,0.000075,0.001075,-0.001112,-0.000429
91.34,-0.016666,2,0.000097,0.000046,0.000949,-0.000398,0.001053,0.000069
91.513,-0.039047,2,0.000111,0.000263,0.001331,-0.001466,0.002293,0.000462
91.717,0.017349,2,0.000091,0.000266,0.001136,-0.001534,0.00241,0.000459
91.906,0.023402,2,0.000049,0.000079,0.000648,-0.000534,0.001575,0.000119
92.079,0.036119,2,0.00001,-0.000103,0.00022,0.000701,0.000643,-0.00019
92.252,-0.000345,2,-0.000017,-0.000196,-0.000147,0.001512,-0.000036,-0.000338
92.424,0.033593,2,-0.000024,-0.000172,-0.000501,0.001291,-0.000339,-0.000286
92.597,0.068852,2,-0.000014,-0.000057,-0.00082,0.000118,-0.000334,-0.000066
92.77,0.044205,2,0.00001,0.000102,-0.000989,-0.001141,-0.000131,0.000207
92.943,0.150499,2,0.000038,0.000228,-0.000906,-0.001677,0.000235,0.000391
93.132,0.107507,2,0.000065,0.00024,-0.00057,-0.00133,0.000676,0.000388
93.304,0.035575,2,0.000076,0.000125,-0.000231,-0.000524,0.000783,0.000201
93.477,-0.016257,2,0.000067,-0.000036,0.000013,0.000407,0.000523,-0.000066
93.65,-0.060366,2,0.000035,-0.00016,0.000148,0.001149,0.000093,-0.000275
93.823,-0.150496,2,-0.000013,-0.00021,0.000113,0.001473,-0.000631,-0.000351
94.012,-0.046206,2,-0.000076,-0.000186,-0.000106,0.001288,-0.001905,-0.000323
94.184,-0.023969,2,-0.000124,-0.000137,-0.00012,0.000702,-0.002555,-0.000267
94.342,0.011695,2,-0.000145,-0.000101,0.000261,-0.000013,-0.001813,-0.000199
94.499,-0.10673,2,-0.000136,-0.000048,0.000787,-0.000607,-0.000216,-0.000074
94.656,-0.261357,2,-0.000107,0.000059,0.001081,-0.000837,0.001104,0.000132
94.845,-0.121498,2,-0.000063,0.000193,0.001057,-0.000595,0.001703,0.000356
95.018,0.067668,2,-0.00002,0.000189,0.000869,-0.000175,0.001572,0.000343
95.19,0.149864,2,0.000023,0.000089,0.000398,0.000005,0.00054,0.00016
95.379,0.174254,2,0.000065,0.000061,-0.000527,-0.000354,-0.001601,0.000085
95.552,0.219922,2,0.000095,0.000148,-0.001172,-0.000936,-0.002782,0.000227
95.725,0.076615,2,0.000117,0.00018,-0.001084,-0.001155,-0.001798,0.000302
95.898,-0.002378,2,0.000129,0.000048,-0.000505,-0.000649,0.000471,0.000094
96.07,-0.001336,2,0.000126,-0.000178,-0.00002,0.000443,0.002195,-0.000293
96.228,0.119102,2,0.000109,-0.000348,0.000157,0.001591,0.002764,-0.000596
96.401,0.014991,2,0.00008,-0.000395,0.000179,0.002422,0.002741,-0.000696
96.589,-0.11576,2,0.000038,-0.000251,0.000155,0.002089,0.002454,-0.000452
96.762,-0.13632,2,-0.000012,-0.000011,0.000105,0.000562,0.001878,-0.000019
96.935,-0.18853,2,-0.000066,0.000201,-0.000041,-0.001293,0.000696,0.000365
97.108,-0.08822,2,-0.000118,0.000307,-0.000305,-0.00239,-0.001051,0.000551
97.281,0.021271,2,-0.000158,0.000307,-0.000545,-0.002217,-0.002674,0.000547
97.469,0.020155,2,-0.000175,0.000196,-0.000573,-0.000925,-0.003444,0.000334
97.658,0.032776,2,-0.000157,-0.000018,-0.000377,0.000562,-0.00319,-0.000071
97.846,0.075887,2,-0.000106,-0.000195,-0.000081,0.001283,-0.00246,-0.000376
98.05,0.034365,2,-0.000025,-0.000141,0.000348,0.000909,-0.001326,-0.000235
98.223,0.082599,2,0.00005,0.00006,0.000743,0.000039,-0.000078,0.000131
98.396,-0.01217,2,0.000116,0.000173,0.001028,-0.00075,0.001253,0.000325
98.569,0.02673,2,0.000159,0.00007,0.001113,-0.000906,0.002317,0.000158
98.726,0.072761,2,0.000172,-0.000117,0.000972,-0.000293,0.002639,-0.000171
98.915,0.089268,2,0.000159,-0.000264,0.000473,0.000992,0.001844,-0.000468
99.072,-0.057265,2,0.000131,-0.000279,-0.000153,0.001851,0.000476,-0.000514
99.245,-0.199143,2,0.000082,-0.00023,-0.000771,0.001999,-0.000769,-0.000411
99.418,-0.162694,2,0.000015,-0.000118,-0.000921,0.001117,-0.000649,-0.000202
99.606,0.034685,2,-0.000065,0.000102,-0.000463,-0.000686,0.001118,0.000161
99.779,0.026797,2,-0.000122,0.000337,0.00004,-0.002259,0.00273,0.000555
99.952,-0.010565,2,-0.000157,0.000487,0.000066,-0.002861,0.002668,0.000812
100.125,0.092036,2,-0.000171,0.000453,-0.000351,-0.0023,0.001001,0.000761
100.298,0.256289,2,-0.000155,0.000213,-0.000716,-0.000997,-0.000747,0.00038
100.486,0.341541,2,-0.000092,-0.000156,-0.000727,0.000684,-0.001637,-0.000213
100.675,-0.023276,2,0.000006,-0.000389,-0.000504,0.002016,-0.001971,-0.000622
100.847,-0.252762,2,0.000092,-0.00037,-0.00027,0.002303,-0.002388,-0.000625
101.036,-0.348442,2,0.00015,-0.000214,-0.000012,0.001483,-0.002855,-0.000382
101.209,-0.281118,2,0.000158,-0.000101,0.000237,0.000326,-0.002776,-0.0002
101.382,-0.073801,2,0.000128,-0.00004,0.000539,-0.000487,-0.001782,-0.000091
101.57,0.122966,2,0.000074,0.000047,0.00089,-0.000656,0.000049,0.000076
101.743,0.074682,2,0.000019,0.000145,0.001062,-0.000341,0.001493,0.000245
101.916,0.168458,2,-0.00003,0.000161,0.001014,0.00001,0.002235,0.000252
102.073,0.118666,2,-0.000063,0.000065,0.000823,0.000088,0.002454,0.000091
102.246,0.003841,2,-0.000087,-0.00004,0.0004,-0.000107,0.002117,-0.000057
102.419,-0.045282,2,-0.000098,0.000013,-0.00028,-0.000443,0.000968,0.000054
102.592,0.014662,2,-0.000098,0.000169,-0.000887,-0.000786,-0.000269,0.000325
102.78,0.072367,2,-0.000079,0.000197,-0.00098,-0.000991,-0.000406,0.000383
102.953,0.015769,2,-0.000046,0.000045,-0.000596,-0.000806,0.000502,0.000108
103.142,0.089039,2,-0.000007,-0.000092,-0.000043,-0.000102,0.001624,-0.000186
103.315,0.118056,2,0.000027,-0.000095,0.000413,0.000776,0.002348,-0.000237
103.503,-0.012132,2,0.000061,-0.000102,0.000592,0.001459,0.002181,-0.000244
103.692,-0.155081,2,0.000081,-0.00018,0.000105,0.001371,0.000102,-0.000336
103.88,-0.173598,2,0.000081,-0.000188,-0.000731,0.000627,-0.002963,-0.000305
104.069,-0.194863,2,0.000065,-0.00004,-0.001165,-0.000165,-0.004683,-0.000035
104.226,-0.071088,2,0.000049,0.000117,-0.001048,-0.000634,-0.004405,0.000226
104.399,-0.057715,2,0.00003,0.000198,-0.000635,-0.001022,-0.002929,0.000366
104.572,0.088255,2,0.000012,0.000137,-0.000082,-0.001129,-0.000916,0.000283
104.744,0.146113,2,-0.000001,0.000009,0.000502,-0.000625,0.001066,0.000071
104.917,0.088269,2,-0.00001,-0.000065,0.000881,0.000355,0.002244,-0.00008
105.09,0.077601,2,-0.000021,-0.000039,0.000873,0.00107,0.002113,-0.00007
105.263,0.198562,2,-0.000037,0.000024,0.000614,0.00089,0.001216,-0.000004
105.483,0.110571,2,-0.000059,0.000062,0.000389,-0.000422,0.000617,0.000021
105.687,-0.023777,2,-0.000076,0.000091,0.000455,-0.001368,0.001062,0.000099
105.875,-0.247527,2,-0.000084,0.000103,0.000576,-0.000942,0.001487,0.000163
106.048,-0.256659,2,-0.000081,-0.000012,0.000569,0.000355,0.001405,-0.000014
106.221,-0.224539,2,-0.000063,-0.000248,0.000343,0.001572,0.000897,-0.000394
106.394,-0.122514,2,-0.000031,-0.000388,-0.000137,0.001915,-0.000001,-0.000606
106.645,0.099896,2,0.000031,-0.000077,-0.000909,0.00058,-0.001551,-0.0001
106.834,0.236565,2,0.000079,0.000282,-0.001047,-0.001117,-0.001888,0.000492
107.006,0.144942,2,0.000115,0.000366,-0.000831,-0.002152,-0.001364,0.000647
107.179,0.028131,2,0.00013,0.000219,-0.000591,-0.002014,-0.000694,0.000386
107.352,0.051973,2,0.000117,0.000023,-0.000468,-0.000743,-0.00034,0.000009
107.525,0.175274,2,0.000085,-0.000108,-0.000386,0.000937,-0.000273,-0.00024
107.698,0.106713,2,0.000045,-0.000165,-0.000273,0.002036,-0.000318,-0.000336
107.886,0.063023,2,0.000005,-0.000153,-0.000036,0.00174,-0.000082,-0.0003
108.091,-0.141828,2,-0.000028,-0.000053,0.000433,-0.000048,0.000983,-0.000082
108.263,-0.368317,2,-0.00005,0.000083,0.000805,-0.001477,0.001945,0.000202
108.436,-0.265888,2,-0.000074,0.000209,0.000879,-0.001913,0.001947,0.000432
108.609,-0.038113,2,-0.000094,0.000211,0.000642,-0.001273,0.000805,0.000413
108.813,0.177138,2,-0.000099,-0.000022,0.000261,0.000356,-0.000981,-0.000033
108.986,0.16708,2,-0.000082,-0.000274,0.000082,0.001822,-0.001862,-0.000509
109.159,0.049477,2,-0.000054,-0.000355,0.000088,0.002485,-0.001777,-0.000675
109.332,-0.117841,2,-0.000026,-0.000212,0.000114,0.00175,-0.001213,-0.000419
109.505,-0.155272,2,-0.000007,0.000029,-0.000018,-0.000052,-0.000922,0.000022
109.678,-0.102411,2,-0.000002,0.00022,-0.000146,-0.001807,-0.000703,0.00037
109.866,0.162737,2,-0.000003,0.000305,0.000045,-0.002474,0.000394,0.000534
110.039,0.21323,2,0.000005,0.000276,0.000296,-0.001737,0.001818,0.000495
110.196,0.241954,2,0.000025,0.000176,0.00019,-0.000496,0.002401,0.000322
110.385,0.129877,2,0.000058,-0.000025,-0.000225,0.000772,0.002166,-0.000001
110.573,-0.007003,2,0.000094,-0.000225,-0.000357,0.001258,0.002005,-0.000305
110.746,-0.133155,2,0.000118,-0.000278,-0.000266,0.001089,0.001746,-0.00041
110.919,-0.194015,2,0.000124,-0.000171,-0.000426,0.000588,0.000477,-0.000293
111.092,-0.118491,2,0.000107,-0.000016,-0.000861,0.000032,-0.00153,-0.00009
